"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2025-02-28",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","31",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Very good phone! Charger did not work right. First night phone lit up everytime a charge surged The next two nights the phone gave noise every surge. Bought a charger made for this phone from best buy, Works perfect.","R2LQOWKLLJAR84",,,,,,,,,,,,,,"Very good phone","https://www.amazon.com/gp/customer-reviews/R2LQOWKLLJAR84","Reviewed in the United States on February 28, 2025","12411","457",,,"Size: 128GB, Color: Gold, Service Provider: Unlocked, Product grade: Renewed Premium","B08PMYLKVF","Size","128GB","Color","Gold","Service Provider","Unlocked","Product grade","Renewed Premium"
"United States",,"2025-04-05",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","32",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Love it was fast","R2RMDJ4ZXFOR34",,,,,,,,,,,,,,"Worthy","https://www.amazon.com/gp/customer-reviews/R2RMDJ4ZXFOR34","Reviewed in the United States on April 5, 2025","12411","457",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-10-02",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","33",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I'm not an Apple guy, but I fell in love with this phone pretty fast. It's got all the external features you could really need, and it's super clean and efficient, which is my favorite thing about iPhones. It was way too expensive, even refurbished, but it functions well, so I'd say it was worth it. It holds a charge relatively well, though you have to be careful not to keep too many apps running at once. I love the squared edge design, and it came in mint condition. You would never know that it was refurbished. The only problems I've had so far are with the cameras, though I think that was my fault, and just the software options, which have nothing to do with the phone itself. Overall, good purchase!","R3AVDPGLFKHP64",,,,,,,,,,,,,"9","It Works","https://www.amazon.com/gp/customer-reviews/R3AVDPGLFKHP64","Reviewed in the United States on October 2, 2024","12411","457",,,"Size: 128GB, Color: Silver, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Silver","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-06",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","34",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","It’s in good condition. The only disappointment was the battery was lower than I would have expected at 80%","RUD9A2XK1CNI7",,,,,,,,,,,,,,"It is a good phone","https://www.amazon.com/gp/customer-reviews/RUD9A2XK1CNI7","Reviewed in the United States on March 6, 2025","12411","457",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-20",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","35",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone was flawless everything works as expected battery health could have been a little better than 78% but love the phone will be buying again.","R1UJR2LVDD6B04",,,,,,,,,,,,,,"Phone was excellent condition","https://www.amazon.com/gp/customer-reviews/R1UJR2LVDD6B04","Reviewed in the United States on February 20, 2025","12411","457",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2023-11-03",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","36",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","When I received the package the phone wasn’t packed in it’s original Apple boxing which would’ve been nice since I’m gifting this IPhone 12 Pro to my boyfriend but I’m actually pretty happy with my order. I like how the phone came with a brand new installed glass protector that looks flawless and multiple SIM card tray keys which comes in handy. It’s expected for a refurbished product to have some flaws but this phone has extremely minor and very minuscule flaws such as some very almost unnoticeable scratches around the edges of the phone unless you really look and give close up and sharp eye examination but they’re so minor and the phone is going to have a case eventually anyway. I’m not going to hold the non Apple boxing against the seller and product because again this is a refurbished product and not brand new and I’m overall very happy with the quality of what I received and I did like the kind of box it came in. Along with the phone is a charging cord and wall adapter that’s not by Apple and is by a company called Ashley. I’m honestly not that worried about the off brand charger but it was thoughtful to provide. I did turn on the phone and everything worked and looked great but I didn’t test the sound. I’ll update on the sound quality when my boyfriend opens it for Christmas.","R3OTHAAIDFNMWA","https://m.media-amazon.com/images/I/61+GKjN0uTL._SY88.jpg","https://m.media-amazon.com/images/I/6138U8levyL._SY88.jpg","https://m.media-amazon.com/images/I/61n26UhBR3L._SY88.jpg","https://m.media-amazon.com/images/I/61xXualFNYL._SY88.jpg","https://m.media-amazon.com/images/I/71H9GgEeTbL._SY88.jpg","https://m.media-amazon.com/images/I/71UDLi46rZL._SY88.jpg","https://m.media-amazon.com/images/I/71UbCuMRoGL._SY88.jpg","https://m.media-amazon.com/images/I/71cDa54VZPL._SY88.jpg","https://m.media-amazon.com/images/I/71gLacowQXL._SY88.jpg","https://m.media-amazon.com/images/I/71nhdLLLXRL._SY88.jpg","https://m.media-amazon.com/images/I/71rIeHPwpjL._SY88.jpg","https://m.media-amazon.com/images/I/71vr+9j++VL._SY88.jpg","33","Great Quality for Refurbished","https://www.amazon.com/gp/customer-reviews/R3OTHAAIDFNMWA","Reviewed in the United States on November 3, 2023","12411","457",,,"Size: 256GB, Color: Silver, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Silver","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-18",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","37",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone was in mint condition but battery health was 80%","R234DAXQN656ZW",,,,,,,,,,,,,"4","Excellent condition but battery health was 80%","https://www.amazon.com/gp/customer-reviews/R234DAXQN656ZW","Reviewed in the United States on March 18, 2025","12411","457",,,"Size: 256GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-10-02",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","38",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I could not get the sim card out, I thought the screen was cracked, I took it to verizon, they charged me $39.00 to take the sim card out of the old phone and put it in the new one. They sent me to ubreakifix, to get a new screen put on, they sent me back to verizon because the order was put under the wrong phone number. I went back to verizon, it was not the phone screen cracked but the plastic cover they put on it. Everything is done, it is working fine and I am okay now.","R33WX074CN1PBV",,,,,,,,,,,,,,"Rough experience","https://www.amazon.com/gp/customer-reviews/R33WX074CN1PBV","Reviewed in the United States on October 2, 2024","12411","457",,,"Size: 128GB, Color: Graphite, Service Provider: Verizon, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Verizon","Product grade","Renewed"
"United States",,"2025-02-26",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","39",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Good working condition and no scratches, battery 60%","RQT18LQEI69LZ",,,,,,,,,,,,,,"IPhone 12 pro.","https://www.amazon.com/gp/customer-reviews/RQT18LQEI69LZ","Reviewed in the United States on February 26, 2025","12411","457",,,"Size: 256GB, Color: Silver, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Silver","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-08-18",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","40",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","My 12 pro broke, and I’m too broke to buy another $1000 phone. Phone is in mint condition, and so far everything seems to be working. It loses one star as I seemed to pay on the higher end, only one day later it was $15 cheaper. Battery health was at 84% which is acceptable as my broken phones battery health was exactly the same. I will update and take Amazon on their 90 day warranty if anything negative bubbles up. Don’t goof around with 3rd party sellers with this kind of stuff.","R2VHEI21Y9UVCU",,,,,,,,,,,,,,"Great as long as the seller is Amazon","https://www.amazon.com/gp/customer-reviews/R2VHEI21Y9UVCU","Reviewed in the United States on August 18, 2024","12411","457",,,"Size: 256GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-11",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","41",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The cellphone don’t scratches it’s clean but i thought the % of the battery was going to be more than 81%. I am disappointed with the adapter. I didn't even use it for 10 seconds, barely connected and it burned.","R2FME7UNEGZYA5","https://m.media-amazon.com/images/I/61FHouKkG1L._SY88.jpg","https://m.media-amazon.com/images/I/61QkSojXiuL._SY88.jpg","https://m.media-amazon.com/images/I/61h9jcxsgTL._SY88.jpg",,,,,,,,,,,"Not bad","https://www.amazon.com/gp/customer-reviews/R2FME7UNEGZYA5","Reviewed in the United States on January 11, 2025","12411","457",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-07-27",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","42",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The item is being returned. This was a good value for the price, but unfortunately, the SIM is not compatible with Verizon. I will not wait for Verizon to send a physical SIM card. The following statement, copied from the sales page, is not true: ""Fully unlocked and compatible with any carrier of choice (e.g., AT&T, T-Mobile, Sprint, Verizon, US-Cellular, Cricket, Metro, etc.).""57 Update... I was able to use this phone by activating on Mint Mobile. It does not work for Verizon but this will work as an alternative.","R17C4RVKHIKZCA",,,,,,,,,,,,,,"Does not work with Verizon","https://www.amazon.com/gp/customer-reviews/R17C4RVKHIKZCA","Reviewed in the United States on July 27, 2024","12411","457",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-11-01",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","43",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone looks great, works awesome and the battery lasts. However, the first red flag with the phone was when my daughter pushed the picture button to test the camera and an error message popped up stating the camera did not have Apple replacement parts installed...not sure why an Apple product wouldn't have Apple replacement parts but outside of that the phone works. It does take pictures though.","R9YF0F9VUHTJ8",,,,,,,,,,,,,"2","Not refurbished with Apple parts","https://www.amazon.com/gp/customer-reviews/R9YF0F9VUHTJ8","Reviewed in the United States on November 1, 2024","12411","457",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2023-12-31",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","44",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Shipping was super fast considering it showed it came from Texas. When I got the iPhone 12 Pro: -I noticed air bubbles were visible from the rear glass as if they did not do something right therefore bubbles were introduced. - The generic cable that came with it didn’t not work at all, I had to run to my actual charger to see if the phone actually charger. - The battery state of charge as shown through the iPhone diagnostics, shows the battery is at 79% and recommend replacing the battery. - I made a phone call, and with the ear speaker volume as high as it can go, you could barely hear the other person on the other line. Price wise, it was ok, body is ok, camera is fine, the iPhone works as intended. I did need a newer phone and I jump on the wagon and settled for this. But should I return it?","R2H9TEIPUGYR1K",,,,,,,,,,,,,"2","Meeeeh","https://www.amazon.com/gp/customer-reviews/R2H9TEIPUGYR1K","Reviewed in the United States on December 31, 2023","12411","457",,,"Size: 256GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
