model,ratingScore,date,full_review_text,sentiment_score,final_topic
iphone 13 pro,3,2024-09-07,"Mixed bag. I ordered from this company twice. The first time, the phone's back camera made an odd jittery sound and the vibrations shook the entire phone, making it very difficult to take photos. No other problems, so I returned it, and bought a new one. Despite doing everything I could to preserve battery life, it drained at least 10% an hour without anything in the background occurring. I even spoke to an Apple representative and they said the battery was behaving extremely abnormal, even my old phone had a better battery capacity. Besides that, the phone functioned wonderfully and even came with a screen protector! It's a shame that I had all these problems as I really wanted a new iPhone 13 Pro so I could get more storage and keep all the features I like about my current phone. At least the return policy is very nice so I had time to test out the phone for awhile and then make a better judgment.",-1,Battery Life & Charging
iphone 13 pro,3,2025-04-12,Unknown camera piece at months of use.I have less than a year with the phone and now tells me unknown piece in the camera!Very bad because I was supposed to bought one in excellent condition ...,-1,Phone Functionality & Defects
iphone 13 pro,3,2025-03-11,"Camera isn't working correctly.. The camera goes in and out of focus constantly. It was a great deal, especially for a TB, but the camera issue is going to make it necessary for me to replace it soon.",-1,Battery Life & Charging
iphone 13 pro,3,2025-02-19,Came in perfect working condition. Product came with no issues and in perfect working order. I am a bit upset though because I was promised battery health at or over 90% but it came at 84% meaning I will have to replace the battery sooner than expected. Other than that everything was great.,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-04-17,It looks good but there were missing pieces.It looks in very good condition but did not come USB cable ejector Sim tray,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-03-21,False advertisment.. Product not as advertised. The battery is 84%...Definately NOT in Excellent condition..Very dissapointed. I am returning this prooduct tomorrow. !,-1,Seller & Carrier Unlockability
iphone 13 pro,3,2025-03-03,Covered screen to hide the scratches. Ias very pleased at first how good the phone looked. Then I realized later there is a screen protector. Pulled that off and found the scratches. I assumed an over $500 renewed phone would have a new screen and battery. I was wrong,-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-02-06,"Low battery level.I give 3 stars for the condition of the battery that is in 83%, I bought it in an excellent state and I thought it would have 90 to 100%, it also has a small rayon on the screen but imperceptible",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2025-03-28,iPhone 13 pro. Phone battery health 85%. Speaker phone is muffled while on phone calls,-1,Battery Life & Charging
iphone 13 pro,3,2025-02-08,Connecrion. My iPhone can”t connect to wifi or do not disconnect to switch on date. It happend several times know that I have restart to get connection. More ppl with this ?? The rest working perfect.,-1,Battery Life & Charging
iphone 13 pro,3,2025-01-19,"Fair Purchase but low battery life for excellent refurbished phone.. The phone came with about 85% battery life which is not what I expected having purchased the excellent refurbished. I returned the phone and received my refund with no issues. It did not have any significant scratches and would have been fine, if only the battery life was higher. Name of supplier was ""Kanga supply"".",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2024-12-17,"Not “Excellent”. Amazon states: Excellent Condition Cosmetic Condition: Excellent Screen: No scratches Body: No signs of cosmetic damage (scratches, dents, and other) are visible when the product is held 12 inches away. Functional Condition: Fully Functional This phone came with multiple scratches on the screen. After putting the same brand screen protector on it that I have been using for years, the screen hardly works. I have to click everything 4-5 times for it to register. Assuming this has to do with the flaws that came on the screen. Excellent besides that, but very very annoying.",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2024-12-22,"Definitely wasn’t in excellent condition !. Overall everything seems good , I paid extra for a “excellent” condition phone and it was far from that . Screen had several big scratches and so did the back glass , it’s not terrible by no means but I would consider this a “acceptable” grade phone . Battery health was 87% which isn’t bad . Screen is responsive and everything works properly though . So I am happy , nothing a screen protector and case can’t fix .",-1,Screen & Cosmetic Condition
iphone 13 pro,3,2024-12-20,"Camera not genuine. The phone was fine, it had 89% battery health and had barely any scratches, and worked well ( but wouldn't pair with Bluetooth). However, the main camera was not genuine and didn't work properly (it would not focus and was shaky). I would not have had a problem with the ungenuine camera if it wasn't so bad. Did not pay the premium version for this, so I returned it",-1,Battery Life & Charging
iphone 13 pro,3,2025-01-05,"It's a meh condition not excellent. It has few scratches on the side, the bottom of the screen have scratch marks. Maybe from putting in and out of pocket. Also the battery health is 84%. The back of the phone also have little silver splotches on it.. it's a meh. Buying refurbished is like a gamble. Good for the others who got almost brand new ones.",-1,Screen & Cosmetic Condition
